kepid,kepoi_name,pp_host_rel_prob,pp_host_prob_score,pp_1hi_starid,pp_1hi_rel_prob,pp_2hi_starid,pp_2hi_rel_prob,pp_unk_rel_prob
9137257,K05621.01,1.00000e+00,0.390,KIC 9137257,1.00000e+00,,,1.6090000e-04
9811915,K07232.01,1.00000e+00,0.390,KIC 9811915,1.00000e+00,,,1.8060000e-04
9886224,K03614.01,1.00000e+00,0.390,KIC 9886224,1.00000e+00,,,1.5630000e-06
10066755,K07281.01,1.00000e+00,0.390,KIC 10066755,1.00000e+00,UKIRT 44117907314600,4.50000e-15,1.3360000e-05
10610039,K04577.01,9.90000e-01,0.390,KIC 10610039,9.90000e-01,UKIRT 44117906705672,8.10000e-03,6.3090000e-04
11446424,K08223.01,1.00000e+00,0.390,KIC 11446424,1.00000e+00,,,1.8710000e-04
11974540,K00129.02,1.00000e+00,0.390,KIC 11974540,1.00000e+00,KIC 11974545,1.70000e-03,3.6240000e-04
3119256,K02784.01,7.40000e-02,0.400,UKIRT 44117920006152,5.70000e-01,KIC 3119246,3.40000e-01,1.2140000e-03
6878240,K02681.02,5.40000e-01,0.400,KIC 6878240,5.40000e-01,hiresKIC 22000407,4.60000e-01,2.9040000e-04
8331612,K03318.01,9.60000e-01,0.400,KIC 8331612,9.60000e-01,hiresKIC 22000536,3.50000e-02,4.3510000e-04
2852810,K06097.04,5.20000e-01,0.410,KIC 2852810,5.20000e-01,UKIRT 44117920823916,2.50000e-01,3.1040000e-04
3657758,K02034.02,1.00000e+00,0.410,KIC 3657758,1.00000e+00,KIC 3657755,2.30000e-23,8.8810000e-05
5023948,K03570.01,1.00000e+00,0.410,KIC 5023948,1.00000e+00,,,7.1490000e-05
5306984,K06127.01,1.00000e+00,0.410,KIC 5306984,1.00000e+00,KIC 5306976,1.50000e-37,1.0160000e-04
6312534,K01689.01,1.30000e-102,0.410,KIC 6312521,1.00000e+00,KIC 6312534,1.30000e-102,4.7050000e-07
6946681,K06150.01,1.00000e+00,0.410,KIC 6946681,1.00000e+00,,,8.9830000e-06
8979500,K05594.01,1.00000e+00,0.410,KIC 8979500,1.00000e+00,KIC 8979496,1.10000e-14,7.5380000e-05
9159461,K05630.01,1.00000e+00,0.410,KIC 9159461,1.00000e+00,UKIRT 44117909267537,8.20000e-25,6.6970000e-05
10489206,K00251.01,1.00000e+00,0.410,KIC 10489206,1.00000e+00,UKIRT 44117906812169,4.70000e-21,1.3150000e-05
11560897,K02365.02,1.00000e+00,0.410,KIC 11560897,1.00000e+00,KIC 11560901,1.40000e-03,1.8100000e-04
3629119,K08242.01,9.90000e-01,0.420,KIC 3629119,9.90000e-01,UKIRT 44117920333757,7.10000e-03,8.8950000e-04
3765917,K04526.01,2.70000e-03,0.420,UKIRT 44117920442246,9.70000e-01,UKIRT 44117920442295,2.80000e-02,1.4240000e-06
5080636,K01843.02,9.50000e-01,0.420,KIC 5080636,9.50000e-01,hiresKIC 22000194,4.60000e-02,1.8910000e-04
5431027,K04558.01,1.00000e+00,0.420,KIC 5431027,1.00000e+00,UKIRT 44117916363171,5.30000e-04,1.6390000e-04
5687700,K04587.01,1.00000e+00,0.420,KIC 5687700,1.00000e+00,,,1.6800000e-04
6026737,K02949.02,5.80000e-01,0.420,KIC 6026737,5.80000e-01,UKIRT 44117915914214,4.20000e-01,2.0590000e-04
6387557,K05279.01,8.50000e-01,0.420,KIC 6387557,8.50000e-01,UKIRT 44117915061491,1.40000e-01,2.9500000e-04
8463346,K02529.02,5.20000e-01,0.420,KIC 8463346,5.20000e-01,hiresKIC 22000556,4.80000e-01,4.1960000e-04
8836888,K02508.01,1.00000e+00,0.420,KIC 8836888,1.00000e+00,KIC 8836892,2.80000e-07,2.9440000e-04
9419020,K04808.01,4.50000e-03,0.420,KIC 9419020,4.50000e-03,,,9.9550000e-01
9967009,K03462.02,4.90000e-01,0.420,KIC 9967009,4.90000e-01,UKIRT 44117907780020,2.80000e-01,2.2810000e-04
10019763,K01558.01,1.00000e+00,0.420,KIC 10019763,1.00000e+00,KIC 10019759,9.40000e-24,7.1530000e-06
10339000,K05787.01,9.70000e-01,0.420,KIC 10339000,9.70000e-01,KIC 10338997,2.70000e-02,9.3470000e-05
10350571,K01175.01,1.00000e+00,0.420,KIC 10350571,1.00000e+00,,,7.4450000e-05
10907132,K04503.01,9.90000e-01,0.420,KIC 10907132,9.90000e-01,KIC 10907133,5.80000e-03,1.5730000e-04
11462969,K06239.02,9.30000e-01,0.420,KIC 11462969,9.30000e-01,KIC 11462965,2.60000e-08,7.0320000e-02
11968463,K02433.03,1.00000e+00,0.420,KIC 11968463,1.00000e+00,UKIRT 44117904967879,2.60000e-16,1.0130000e-04
2716801,K03053.01,1.00000e+00,0.430,KIC 2716801,1.00000e+00,,,1.8650000e-04
4141593,K07685.02,1.00000e+00,0.430,KIC 4141593,1.00000e+00,,,1.1730000e-04
5562090,K02664.01,9.00000e-01,0.430,KIC 5562090,9.00000e-01,hiresKIC 22000253,9.60000e-02,2.9530000e-04
6056992,K00051.01,1.00000e+00,0.430,KIC 6056992,1.00000e+00,hiresKIC 22000313,1.10000e-04,2.0990000e-03
6962977,K01364.05,1.00000e+00,0.430,KIC 6962977,1.00000e+00,,,3.2190000e-04
6962977,K01364.03,1.00000e+00,0.430,KIC 6962977,1.00000e+00,,,2.5310000e-04
8008067,K00316.03,2.30000e-01,0.430,KIC 8008066,7.70000e-01,KIC 8008067,2.30000e-01,1.1920000e-04
9452897,K03391.01,1.00000e+00,0.430,KIC 9452897,1.00000e+00,,,4.0040000e-04
9717958,K04313.01,9.40000e-01,0.430,KIC 9717958,9.40000e-01,UKIRT 44117907434238,6.20000e-02,1.2700000e-04
11043136,K01644.01,1.00000e+00,0.430,KIC 11043136,1.00000e+00,,,2.0510000e-06
11145726,K08044.01,1.70000e-13,0.430,KIC 11145726,1.70000e-13,,,1.0000000e+00
1718189,K00993.02,1.00000e+00,0.440,KIC 1718189,1.00000e+00,UKIRT 44117921630530,2.70000e-03,1.5500000e-04
2015013,K04930.01,9.00000e-96,0.440,KIC 2015013,9.00000e-96,UKIRT 44117921388884,9.00000e-96,1.0000000e+00
2165002,K00999.02,9.50000e-01,0.440,KIC 2165002,9.50000e-01,UKIRT 44117921334159,5.00000e-02,1.4890000e-04
2576197,K00489.01,6.80000e-96,0.440,KIC 2576204,1.00000e-16,KIC 2576206,3.00000e-92,1.0000000e+00
2834805,K07638.01,1.00000e+00,0.440,KIC 2834805,1.00000e+00,KIC 2834814,2.50000e-14,9.3020000e-05
3231341,K01102.04,1.00000e+00,0.440,KIC 3231341,1.00000e+00,UKIRT 44117920210846,2.50000e-08,9.6870000e-05
3328080,K03075.01,9.10000e-01,0.440,KIC 3328080,9.10000e-01,UKIRT 44117919582315,9.00000e-02,2.2380000e-04
3447722,K01198.02,8.50000e-01,0.440,KIC 3447722,8.50000e-01,UKIRT 44117919889795,1.50000e-01,2.5810000e-04
3529290,K03340.01,1.00000e+00,0.440,KIC 3529290,1.00000e+00,KIC 3529298,4.50000e-04,1.6670000e-04
3553900,K04992.01,2.20000e-02,0.440,KIC 3553910,9.80000e-01,KIC 3553900,2.20000e-02,8.9780000e-06
3745690,K00442.03,5.10000e-01,0.440,KIC 3745690,5.10000e-01,hiresKIC 22000084,4.90000e-01,4.2100000e-05
4349935,K06403.01,9.80000e-01,0.440,KIC 4349935,9.80000e-01,UKIRT 44117918256051,1.50000e-02,1.5230000e-04
4466677,K01338.02,9.40000e-01,0.440,KIC 4466677,9.40000e-01,KIC 4466667,6.10000e-02,4.5500000e-04
4676964,K03069.01,6.50000e-01,0.440,KIC 4676964,6.50000e-01,UKIRT 44117918811421,2.70000e-01,2.8650000e-04
4730442,K07702.01,1.30000e-01,0.440,UKIRT 44117918231558,8.70000e-01,KIC 4730442,1.30000e-01,4.8080000e-05
4736644,K03330.01,1.00000e+00,0.440,KIC 4736644,1.00000e+00,,,2.2550000e-04
4860678,K01602.01,8.80000e-01,0.440,KIC 4860678,8.80000e-01,UKIRT 44117918022376,1.10000e-01,4.7310000e-04
4917014,K06472.01,1.60000e-95,0.440,KIC 4917014,1.60000e-95,KIC 4917027,1.60000e-95,1.0000000e+00
4996057,K07712.01,9.70000e-01,0.440,KIC 4996057,9.70000e-01,UKIRT 44117917173026,3.40000e-02,1.2040000e-04
5003670,K04524.01,7.50000e-01,0.440,KIC 5003670,7.50000e-01,KIC 5003668,2.20000e-01,1.5190000e-04
5003670,K04524.03,7.70000e-01,0.440,KIC 5003670,7.70000e-01,KIC 5003668,1.20000e-01,1.9570000e-04
5031857,K01573.02,9.70000e-01,0.440,KIC 5031857,9.70000e-01,KIC 5031849,3.10000e-02,1.7350000e-04
5088400,K04127.01,1.00000e+00,0.440,KIC 5088400,1.00000e+00,,,1.5180000e-04
5097278,K06519.01,1.00000e+00,0.440,KIC 5097278,1.00000e+00,,,2.2110000e-05
5125347,K02241.01,1.00000e+00,0.440,KIC 5125347,1.00000e+00,UKIRT 44117916028206,6.40000e-06,2.1590000e-04
5181086,K05133.01,1.00000e+00,0.440,KIC 5181086,1.00000e+00,,,8.8960000e-05
5295206,K06557.01,9.90000e-01,0.440,KIC 5295206,9.90000e-01,UKIRT 44117916746804,7.50000e-03,2.8950000e-04
5301750,K01589.04,5.00000e-01,0.440,KIC 5301750,5.00000e-01,hiresKIC 22000219,5.00000e-01,1.2130000e-04
5306383,K04158.01,4.80000e-96,0.440,KIC 5306368,4.80000e-96,KIC 5306374,4.80000e-96,1.0000000e+00
5384713,K03444.03,3.70000e-01,0.440,KIC 5384713,3.70000e-01,hiresKIC 22000232,2.40000e-01,2.2450000e-04
5436013,K02471.01,8.20000e-01,0.440,KIC 5436013,8.20000e-01,KIC 5436007,1.40000e-01,1.6030000e-04
5436502,K00834.04,1.00000e+00,0.440,KIC 5436502,1.00000e+00,,,1.5670000e-04
5471141,K06584.01,9.90000e-01,0.440,KIC 5471141,9.90000e-01,UKIRT 44117917611392,1.20000e-02,8.3320000e-04
5480736,K03904.01,1.10000e-94,0.440,UKIRT 44117917363064,1.00000e+00,UKIRT 44117917363210,4.40000e-43,4.2910000e-04
5542466,K01590.01,8.00000e-02,0.440,UKIRT 44117916661679,9.00000e-01,KIC 5542466,8.00000e-02,2.4750000e-05
5695904,K02983.01,0.00000e+00,0.440,KIC 5695897,0.00000e+00,KIC 5695904,0.00000e+00,1.0000000e+00
5730380,K07738.01,1.00000e+00,0.440,KIC 5730380,1.00000e+00,UKIRT 44117915373511,5.70000e-17,1.5590000e-04
5780855,K04443.01,8.60000e-01,0.440,KIC 5780855,8.60000e-01,UKIRT 44117915635851,1.40000e-01,7.6820000e-05
5954001,K04633.01,9.80000e-01,0.440,KIC 5954001,9.80000e-01,UKIRT 44117914556998,2.20000e-02,1.3190000e-04
5965819,K03319.01,1.00000e+00,0.440,KIC 5965819,1.00000e+00,UKIRT 44117914653837,7.90000e-04,3.8240000e-04
5985713,K03190.01,2.10000e-01,0.440,hiresKIC 22000303,3.00000e-01,UKIRT 44117915075648,3.00000e-01,3.0280000e-04
6032920,K07757.01,1.00000e+00,0.440,KIC 6032920,1.00000e+00,,,1.4650000e-04
6041511,K06649.01,1.00000e+00,0.440,KIC 6041511,1.00000e+00,UKIRT 44117915827608,2.50000e-03,2.5230000e-04
6048255,K06656.01,1.00000e+00,0.440,KIC 6048255,1.00000e+00,UKIRT 44117914652972,1.90000e-51,1.0330000e-05
6276791,K04477.02,9.80000e-01,0.440,KIC 6276791,9.80000e-01,UKIRT 44117914549248,1.60000e-02,7.8850000e-05
6307062,K03153.01,1.00000e+00,0.440,,,,,5.2790000e-04
6467363,K02840.02,8.50000e-02,0.440,UKIRT 44117914154627,8.90000e-01,KIC 6467363,8.50000e-02,5.0260000e-05
6527078,K04657.01,7.00000e-01,0.440,KIC 6527078,7.00000e-01,UKIRT 44117913809619,3.00000e-01,1.5490000e-04
6528141,K04340.01,9.90000e-01,0.440,KIC 6528141,9.90000e-01,,,9.3130000e-03
6627507,K02697.01,7.10000e-96,0.440,KIC 6627507,7.10000e-96,,,1.0000000e+00
6768394,K02086.03,1.00000e+00,0.440,KIC 6768394,1.00000e+00,UKIRT 44117913953534,2.10000e-04,1.6610000e-04
6774408,K06766.01,1.00000e+00,0.440,KIC 6774408,1.00000e+00,,,2.3420000e-04
6779260,K02678.02,1.00000e+00,0.440,KIC 6779260,1.00000e+00,hiresKIC 22000402,2.80000e-03,9.1530000e-05
6889235,K00074.01,1.00000e+00,0.440,KIC 6889235,1.00000e+00,KIC 6889220,0.00000e+00,9.1880000e-05
6891124,K07796.01,8.40000e-01,0.440,KIC 6891124,8.40000e-01,UKIRT 44117914052451,1.60000e-01,2.7050000e-04
6936909,K01363.02,1.00000e+00,0.440,KIC 6936909,1.00000e+00,,,1.3150000e-04
7040629,K00671.03,7.70000e-01,0.440,KIC 7040629,7.70000e-01,UKIRT 44117913331646,2.20000e-01,4.0400000e-04
7047363,K02432.01,1.00000e+00,0.440,KIC 7047363,1.00000e+00,,,1.3690000e-04
7102227,K01360.03,1.00000e+00,0.440,KIC 7102227,1.00000e+00,,,1.7880000e-04
7103300,K06819.01,1.00000e+00,0.440,KIC 7103300,1.00000e+00,UKIRT 44117912790145,1.60000e-03,6.8960000e-05
7106173,K03083.01,1.00000e+00,0.440,KIC 7106173,1.00000e+00,UKIRT 44117912774025,1.50000e-04,7.7780000e-05
7186665,K03033.01,1.00000e+00,0.440,KIC 7186665,1.00000e+00,,,1.1200000e-04
7217088,K06849.01,9.70000e-01,0.440,KIC 7217088,9.70000e-01,KIC 7217085,1.90000e-02,1.6460000e-04
7450747,K04267.01,6.40000e-01,0.440,KIC 7450747,6.40000e-01,hiresKIC 22000447,3.60000e-01,1.8280000e-04
7455287,K00886.03,9.70000e-01,0.440,KIC 7455287,9.70000e-01,UKIRT 44117911982902,3.40000e-02,3.3530000e-04
7463685,K02890.01,8.90000e-01,0.440,KIC 7463685,8.90000e-01,KIC 7463692,1.10000e-01,3.6330000e-04
7596240,K04295.01,1.00000e+00,0.440,KIC 7596240,1.00000e+00,KIC 7596233,1.80000e-29,1.0760000e-04
7609553,K02924.02,9.70000e-01,0.440,KIC 7609553,9.70000e-01,KIC 7609562,2.20000e-02,2.9900000e-04
7625138,K05406.01,9.30000e-01,0.440,KIC 7625138,9.30000e-01,UKIRT 44117913015984,6.90000e-02,1.7720000e-04
7672215,K05411.01,9.20000e-01,0.440,KIC 7672215,9.20000e-01,UKIRT 44117912299020,7.80000e-02,1.2000000e-04
7678434,K00892.02,1.00000e+00,0.440,KIC 7678434,1.00000e+00,,,5.9910000e-05
7701809,K05415.01,9.40000e-01,0.440,KIC 7701809,9.40000e-01,UKIRT 44117912057548,5.80000e-02,1.2120000e-04
7748487,K03394.01,1.00000e+00,0.440,KIC 7748487,1.00000e+00,hiresKIC 22000470,1.00000e-07,1.0180000e-04
7765528,K01840.02,1.00000e+00,0.440,KIC 7765528,1.00000e+00,,,2.3970000e-04
7800285,K05427.01,0.00000e+00,0.440,UKIRT 44117911881945,1.00000e+00,KIC 7800285,0.00000e+00,3.0720000e-04
7879648,K07852.01,1.00000e+00,0.440,KIC 7879648,1.00000e+00,,,3.4530000e-03
7905106,K04582.01,7.10000e-01,0.440,KIC 7905106,7.10000e-01,hiresKIC 22000479,1.90000e-01,1.9060000e-04
7949593,K04759.01,5.20000e-01,0.440,KIC 7949593,5.20000e-01,hiresKIC 22000484,4.80000e-01,7.4310000e-05
8007675,K06949.01,7.90000e-01,0.440,KIC 8007675,7.90000e-01,hiresKIC 22000491,1.40000e-01,3.3070000e-05
8013439,K02352.01,1.00000e+00,0.440,KIC 8013439,1.00000e+00,,,4.7670000e-05
8013439,K02352.02,1.00000e+00,0.440,KIC 8013439,1.00000e+00,,,5.1730000e-05
8022489,K02674.02,1.00000e+00,0.440,KIC 8022489,1.00000e+00,UKIRT 44117911054802,7.90000e-04,1.5530000e-04
8105398,K05475.02,8.70000e-01,0.440,KIC 8105398,8.70000e-01,UKIRT 44117910767771,1.30000e-01,1.8540000e-04
8107150,K07863.01,1.00000e+00,0.440,KIC 8107150,1.00000e+00,KIC 8107139,4.40000e-04,2.4650000e-04
8107611,K04656.01,7.10000e-01,0.440,KIC 8107611,7.10000e-01,UKIRT 44117910739128,2.90000e-01,1.3870000e-04
8196226,K04634.01,4.60000e-01,0.440,hiresKIC 22000513,5.00000e-01,KIC 8196226,4.60000e-01,2.2930000e-04
8197560,K03074.01,6.60000e-05,0.440,KIC 8197560,6.60000e-05,,,9.9990000e-01
8258103,K07590.01,9.20000e-01,0.440,KIC 8258103,9.20000e-01,UKIRT 44117911395974,7.20000e-02,5.4530000e-04
8260902,K02144.01,1.00000e+00,0.440,KIC 8260902,1.00000e+00,,,1.8780000e-04
8280511,K01151.03,4.60000e-01,0.440,hiresKIC 22000534,5.40000e-01,KIC 8280511,4.60000e-01,5.3820000e-05
8332521,K04567.02,4.50000e-01,0.440,hiresKIC 22000537,4.60000e-01,KIC 8332521,4.50000e-01,4.6520000e-04
8360041,K04854.01,1.00000e+00,0.440,KIC 8360041,1.00000e+00,,,1.9130000e-04
8396405,K01733.01,1.00000e+00,0.440,KIC 8396405,1.00000e+00,UKIRT 44117910627209,2.70000e-03,1.7120000e-04
8417078,K04693.01,1.00000e+00,0.440,KIC 8417078,1.00000e+00,,,8.7090000e-05
8429566,K02511.01,5.10000e-14,0.440,KIC 8429566,5.10000e-14,UKIRT 44117910231424,3.20000e-24,1.0000000e+00
8430964,K03078.01,9.60000e-01,0.440,KIC 8430964,9.60000e-01,UKIRT 44117910229627,4.10000e-02,4.7630000e-04
8480582,K04386.01,1.00000e+00,0.440,KIC 8480582,1.00000e+00,,,1.2770000e-04
8546542,K03073.01,7.60000e-01,0.440,KIC 8546542,7.60000e-01,hiresKIC 22000558,2.40000e-01,2.9270000e-05
8581240,K03111.02,8.30000e-01,0.440,KIC 8581240,8.30000e-01,UKIRT 44117910324326,1.20000e-01,1.9160000e-04
8636539,K02656.01,1.00000e+00,0.440,KIC 8636539,1.00000e+00,UKIRT 44117909641366,4.10000e-04,8.3190000e-05
8673511,K08277.01,2.00000e-01,0.440,UKIRT 44117909993959,8.00000e-01,KIC 8673511,2.00000e-01,5.5650000e-05
8712863,K07908.01,4.50000e-01,0.440,UKIRT 44117910147445,5.50000e-01,KIC 8712863,4.50000e-01,3.6710000e-05
8760040,K02963.02,1.00000e+00,0.440,KIC 8760040,1.00000e+00,,,2.2740000e-04
8806985,K04588.01,8.20000e-01,0.440,KIC 8806985,8.20000e-01,UKIRT 44117909909030,1.70000e-01,1.0990000e-04
8950568,K02038.04,7.80000e-01,0.440,KIC 8950568,7.80000e-01,hiresKIC 22000613,2.20000e-01,3.6020000e-05
9002278,K00701.05,9.00000e-01,0.440,KIC 9002278,9.00000e-01,UKIRT 44117908999211,8.60000e-02,6.0810000e-05
9009036,K04585.01,1.00000e+00,0.440,KIC 9009036,1.00000e+00,,,1.3870000e-04
9093086,K06191.02,1.00000e+00,0.440,KIC 9093086,1.00000e+00,,,2.5590000e-04
9117416,K03425.02,1.00000e+00,0.440,KIC 9117416,1.00000e+00,UKIRT 44117909184293,2.60000e-05,2.2360000e-04
9117416,K03425.01,9.90000e-01,0.440,KIC 9117416,9.90000e-01,UKIRT 44117909184293,5.40000e-03,1.3640000e-04
9209624,K02443.02,5.40000e-01,0.440,KIC 9209624,5.40000e-01,hiresKIC 22000635,4.60000e-01,6.9090000e-05
9285265,K03410.01,1.00000e+00,0.440,KIC 9285265,1.00000e+00,,,3.8070000e-04
9288237,K03114.01,9.60000e-01,0.440,KIC 9288237,9.60000e-01,UKIRT 44117908779908,4.30000e-02,7.3790000e-05
9366617,K04215.01,1.00000e+00,0.440,KIC 9366617,1.00000e+00,,,3.1130000e-04
9412623,K04640.01,1.00000e+00,0.440,KIC 9412623,1.00000e+00,UKIRT 44117908942777,8.00000e-15,1.1140000e-04
9457948,K04694.01,1.00000e+00,0.440,KIC 9457948,1.00000e+00,,,1.2020000e-04
9458266,K07174.01,1.00000e+00,0.440,KIC 9458266,1.00000e+00,,,1.5110000e-04
9489524,K02029.04,1.00000e+00,0.440,KIC 9489524,1.00000e+00,KIC 9489525,2.00000e-14,2.5220000e-04
9575728,K05692.01,1.00000e+00,0.440,KIC 9575728,1.00000e+00,,,4.2290000e-05
9579641,K00115.03,7.80000e-01,0.440,KIC 9579641,7.80000e-01,hiresKIC 22000664,1.80000e-01,1.1680000e-04
9716391,K03025.01,1.00000e+00,0.440,KIC 9716391,1.00000e+00,KIC 9716387,6.20000e-13,8.8120000e-05
9873254,K00717.02,1.00000e+00,0.440,KIC 9873254,1.00000e+00,,,3.9830000e-05
9943009,K07258.01,1.00000e+00,0.440,KIC 9943009,1.00000e+00,KIC 9943010,1.30000e-03,1.3820000e-04
9947653,K04647.02,1.00000e+00,0.440,KIC 9947653,1.00000e+00,,,1.5410000e-04
10141271,K05768.01,1.70000e-52,0.440,UKIRT 44117906982108,1.00000e+00,KIC 10141280,5.50000e-09,7.1710000e-07
10141900,K01082.03,1.00000e+00,0.440,KIC 10141900,1.00000e+00,,,2.9480000e-04
10332213,K02919.01,1.00000e+00,0.440,KIC 10332213,1.00000e+00,,,1.5680000e-04
10337517,K01165.02,1.00000e+00,0.440,KIC 10337517,1.00000e+00,UKIRT 44117906560386,3.80000e-03,1.7060000e-04
10384298,K03224.01,9.20000e-01,0.440,KIC 10384298,9.20000e-01,KIC 10384300,5.70000e-02,1.4580000e-04
10729472,K04453.02,1.00000e+00,0.440,KIC 10729472,1.00000e+00,,,2.1130000e-04
10920281,K08037.01,1.00000e+00,0.440,KIC 10920281,1.00000e+00,,,2.6990000e-05
11081504,K04287.01,5.60000e-01,0.440,KIC 11081504,5.60000e-01,hiresKIC 22000785,4.30000e-01,3.6710000e-05
11081504,K04287.02,4.40000e-01,0.440,hiresKIC 22000785,4.70000e-01,KIC 11081504,4.40000e-01,9.3990000e-05
11350118,K04509.01,1.00000e+00,0.440,KIC 11350118,1.00000e+00,,,2.9960000e-04
11401755,K00277.02,1.00000e+00,0.440,KIC 11401755,1.00000e+00,,,6.5410000e-05
11501774,K07451.01,9.50000e-01,0.440,KIC 11501774,9.50000e-01,KIC 11501779,4.70000e-02,4.8330000e-05
11611275,K04234.01,1.00000e+00,0.440,KIC 11611275,1.00000e+00,UKIRT 44117905071321,1.60000e-09,8.6790000e-05
11724094,K08064.01,5.50000e-01,0.440,KIC 11724094,5.50000e-01,UKIRT 44117904877859,2.70000e-01,3.0830000e-04
11922782,K07495.01,1.00000e+00,0.440,KIC 11922782,1.00000e+00,,,4.0330000e-05
11963206,K02820.01,1.00000e+00,0.440,KIC 11963206,1.00000e+00,,,1.4800000e-04
12021625,K02996.01,1.00000e+00,0.440,KIC 12021625,1.00000e+00,,,3.8460000e-05
12061969,K02061.01,1.00000e+00,0.440,KIC 12061969,1.00000e+00,KIC 12061968,2.50000e-07,1.1030000e-04
12265150,K05963.01,1.20000e-95,0.440,UKIRT 44117904414649,1.00000e-77,KIC 12265143,1.20000e-95,1.0000000e+00
12306699,K03858.01,4.70000e-17,0.440,UKIRT 44117904508891,3.00000e-10,KIC 12306709,8.00000e-16,1.0000000e+00
12314973,K00279.03,4.00000e-01,0.440,hiresKIC 22000863,4.20000e-01,KIC 12314973,4.00000e-01,3.9430000e-05
12405333,K03009.01,1.00000e+00,0.440,KIC 12405333,1.00000e+00,KIC 12405335,4.00000e-13,5.4050000e-05
12453581,K02424.01,1.00000e+00,0.440,KIC 12453581,1.00000e+00,UKIRT 44117904333009,8.30000e-09,4.4560000e-05
8367644,K01879.01,1.00000e+00,0.450,KIC 8367644,1.00000e+00,,,1.3750000e-05
8636333,K03349.01,5.30000e-01,0.450,KIC 8636333,5.30000e-01,hiresKIC 22000563,4.70000e-01,3.4760000e-05
11303811,K03744.01,1.00000e+00,0.450,KIC 11303811,1.00000e+00,,,5.0590000e-05
2439243,K02280.01,1.00000e+00,0.460,KIC 2439243,1.00000e+00,,,5.7430000e-04
3854101,K05018.01,1.00000e+00,0.460,KIC 3854101,1.00000e+00,,,1.4680000e-06
4172805,K04427.01,1.00000e+00,0.460,KIC 4172805,1.00000e+00,KIC 4172794,8.60000e-17,1.1630000e-04
6025174,K05224.01,1.00000e+00,0.460,KIC 6025174,1.00000e+00,KIC 6025175,7.90000e-99,5.9400000e-04
6041734,K02167.03,1.00000e+00,0.460,KIC 6041734,1.00000e+00,,,7.6100000e-05
6058875,K03616.01,1.00000e+00,0.460,KIC 6058875,1.00000e+00,,,7.0640000e-06
7954278,K07859.01,5.20000e-01,0.460,KIC 7954278,5.20000e-01,UKIRT 44117911273246,4.20000e-01,5.4440000e-04
10153855,K01981.01,1.00000e+00,0.460,KIC 10153855,1.00000e+00,KIC 10153849,1.50000e-05,4.2700000e-05
5129453,K04208.01,1.30000e-01,0.470,KIC 5129475,7.60000e-01,KIC 5129453,1.30000e-01,1.3410000e-04
9490653,K04173.01,4.80000e-40,0.480,KIC 9490653,4.80000e-40,KIC 9490662,4.60000e-96,1.0000000e+00
11124353,K08220.01,6.90000e-01,0.480,KIC 11124353,6.90000e-01,UKIRT 44117905865182,3.10000e-01,3.8110000e-05
12055539,K03261.01,1.70000e-02,0.480,KIC 12055531,9.80000e-01,KIC 12055539,1.70000e-02,9.1860000e-06
6058896,K05233.01,0.00000e+00,0.490,KIC 6058875,9.80000e-01,hiresKIC 22000314,6.50000e-07,1.7300000e-02
8175131,K02139.01,2.60000e-102,0.490,KIC 8175127,1.00000e+00,KIC 8175131,2.60000e-102,5.5720000e-07
1723078,K07624.01,2.60000e-01,0.500,UKIRT 44117921574691,6.90000e-01,KIC 1723078,2.60000e-01,3.2900000e-05
1995712,K07626.01,8.10000e-01,0.500,KIC 1995712,8.10000e-01,KIC 1995711,1.30000e-38,1.9020000e-01
2305866,K02610.02,1.00000e+00,0.500,KIC 2305866,1.00000e+00,UKIRT 44117920887470,1.40000e-03,2.1830000e-04
2853780,K02081.02,9.00000e-01,0.500,KIC 2853780,9.00000e-01,UKIRT 44117920797481,5.30000e-02,1.2170000e-03
3242039,K04969.01,1.00000e+00,0.500,KIC 3242039,1.00000e+00,,,1.0010000e-04
3245638,K04970.01,1.60000e-87,0.500,KIC 3245644,1.00000e+00,KIC 3245638,1.60000e-87,8.8200000e-05
3343281,K04860.01,6.50000e-03,0.500,KIC 3343281,6.50000e-03,,,9.9350000e-01
3548622,K06343.01,3.80000e-02,0.500,KIC 3548619,9.60000e-01,KIC 3548622,3.80000e-02,4.8950000e-04
3640905,K01221.02,1.00000e+00,0.500,KIC 3640905,1.00000e+00,UKIRT 44117920173943,2.40000e-12,5.6610000e-05
3641216,K04996.01,1.00000e+00,0.500,KIC 3641216,1.00000e+00,KIC 3641217,4.20000e-06,3.5670000e-04
3730176,K05002.01,1.00000e+00,0.500,KIC 3730176,1.00000e+00,UKIRT 44117920350279,8.50000e-16,7.5920000e-04
3749365,K01176.01,1.00000e+00,0.500,KIC 3749365,1.00000e+00,,,6.7750000e-06
3756264,K03108.01,1.00000e+00,0.500,KIC 3756264,1.00000e+00,KIC 3756282,1.60000e-16,1.2180000e-04
3758499,K05007.01,3.90000e-01,0.500,UKIRT 44117920620694,6.10000e-01,KIC 3758499,3.90000e-01,2.1130000e-04
3834728,K05009.01,1.00000e+00,0.500,KIC 3834728,1.00000e+00,KIC 3834732,3.70000e-08,2.3720000e-04
3852865,K05017.01,1.40000e-04,0.500,KIC 3852865,1.40000e-04,UKIRT 44117919895695,1.80000e-11,9.9990000e-01
3863877,K05021.01,1.00000e+00,0.500,KIC 3863877,1.00000e+00,,,4.5360000e-04
